text,source,rating,user_segment,author,created_at
"Asked for a vegan dinner with chickpeas, got a recipe with chicken. Really frustrating.",interview,,free_tier,Yuki V.,2026-03-02T15:15:19.847039+00:00
Took me 25 minutes to get past the dietary preferences screen. Way too many questions.,app_store,3,enterprise,Maya J.,2026-04-20T06:15:19.847039+00:00
Why is there no dark theme in 2025?,play_store,2,new_user,Yuki N.,2026-03-20T19:15:19.847039+00:00
Dark mode would be a huge upgrade.,app_store,4,smb,Riley N.,2026-04-18T18:15:19.847039+00:00
Meal plan I built on the web is missing from the mobile app.,zendesk,,power_user,Diego W.,2026-02-22T04:15:19.847039+00:00
"Sync between devices is unreliable — sometimes works, sometimes silent failure.",interview,,free_tier,Priya K.,2026-04-17T21:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 24 hours. Support never replied.,interview,,enterprise,Sam H.,2026-02-17T21:15:19.847039+00:00
AI suggestions are great when they work but maybe 30% of the time the ingredients don't make sense.,nps,,enterprise,Yuki K.,2026-04-13T15:15:19.847039+00:00
"Asked for a vegan dinner with chickpeas, got a recipe with chicken. Happens every time.",app_store,3,free_tier,Sam R.,2026-03-12T08:15:19.847039+00:00
App is beautiful and easy to use. 5 stars.,app_store,5,smb,Alex E.,2026-03-19T17:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 24 hours. Support never replied.,nps,,power_user,Chen Y.,2026-01-31T12:15:19.847039+00:00
"Tried to subscribe to Pro but the payment wouldn't go through. Contacted support, no reply yet.",play_store,2,new_user,Noor J.,2026-03-06T01:15:19.847039+00:00
Loved the recipes but the signup flow asks for my address?? Why?,interview,,smb,Sam E.,2026-02-17T21:15:19.847039+00:00
Filters in search don't actually filter. Vegan + under 30min still shows steak.,nps,2,new_user,Diego G.,2026-04-07T02:15:19.847039+00:00
"Saved recipes on iPhone don't sync to my iPad. Contacted support, no reply yet.",interview,,new_user,Jordan H.,2026-05-02T02:15:19.847039+00:00
Why is there no dark theme in 2025?,zendesk,,smb,Diego U.,2026-05-09T23:15:19.847039+00:00
Took me 10 minutes to get past the dietary preferences screen. Way too many questions.,zendesk,,free_tier,Yuki S.,2026-04-18T12:15:19.847039+00:00
Recipe generator keeps suggesting the same 3 meals over and over.,zendesk,,enterprise,Jordan F.,2026-01-30T11:15:19.847039+00:00
Pro features should include grocery integration at this price.,app_store,2,power_user,Jordan Z.,2026-04-27T03:15:19.847039+00:00
Charged twice for the same month — Please fix.,app_store,2,new_user,Riley W.,2026-02-23T06:15:19.847039+00:00
First-time experience felt confusing — I wasn't sure what the app actually did until step 4.,interview,,new_user,Sam W.,2026-05-19T07:15:19.847039+00:00
The AI recipe suggestions are genuinely brilliant. Saved me so much time this week.,app_store,5,new_user,Diego J.,2026-03-30T14:15:19.847039+00:00
Recipe generator keeps suggesting the same 3 meals over and over.,play_store,2,new_user,Diego J.,2026-04-17T13:15:19.847039+00:00
Searching for 'pasta' returns desserts. Something's broken.,nps,,free_tier,Sam K.,2026-05-12T10:15:19.847039+00:00
Tried to subscribe to Pro but the payment wouldn't go through. Please fix.,interview,,free_tier,Jordan M.,2026-04-30T18:15:19.847039+00:00
Why is there no dark theme in 2025?,play_store,2,power_user,Noor L.,2026-03-16T11:15:19.847039+00:00
Took me 10 minutes to get past the dietary preferences screen. Way too many questions.,app_store,3,free_tier,Sam Z.,2026-05-07T00:15:19.847039+00:00
"Sync between devices is unreliable — sometimes works, sometimes silent failure.",play_store,3,smb,Alex D.,2026-04-18T18:15:19.847039+00:00
The AI recipe suggestions are genuinely brilliant. Saved me so much time this week.,zendesk,,enterprise,Riley Z.,2026-04-09T05:15:19.847039+00:00
Tried to subscribe to Pro but the payment failed silently. Please fix.,play_store,2,free_tier,Maya Z.,2026-04-10T12:15:19.847039+00:00
Got a 'payment declined' error even though my card works everywhere else. Please fix.,app_store,2,enterprise,Riley Y.,2026-04-04T12:15:19.847039+00:00
The new weekly meal plan feature is fantastic.,play_store,4,new_user,Priya D.,2026-05-09T04:15:19.847039+00:00
Love the AI recipe feature when it nails it — but it hallucinates ingredients I don't have.,nps,,power_user,Yuki N.,2026-02-28T12:15:19.847039+00:00
Saved recipes on iPhone don't sync to my iPad.,play_store,2,new_user,Riley Q.,2026-01-28T11:15:19.847039+00:00
Got a 'payment declined' error even though my card works everywhere else.,zendesk,,free_tier,Yuki Z.,2026-05-24T04:15:19.847039+00:00
The search bar doesn't accept Unicode characters — can't search for crème brûlée.,interview,,free_tier,Sam P.,2026-03-20T04:15:19.847039+00:00
Dark mode would be a huge upgrade.,nps,4,free_tier,Alex A.,2026-05-06T09:15:19.847039+00:00
Dark mode would be a huge upgrade.,interview,,smb,Priya C.,2026-02-06T11:15:19.847039+00:00
"Sync between devices is unreliable — sometimes works, sometimes silent failure.",play_store,3,free_tier,Jordan T.,2026-04-21T01:15:19.847039+00:00
"Loving the app overall, only wish: dark mode!",play_store,4,free_tier,Noor C.,2026-03-28T12:15:19.847039+00:00
The new weekly meal plan feature is fantastic.,zendesk,,new_user,Sam N.,2026-05-10T11:15:19.847039+00:00
Love the AI recipe feature when it nails it — but it hallucinates ingredients I don't have.,interview,,free_tier,Yuki W.,2026-05-26T00:15:19.847039+00:00
First-time experience felt confusing — I wasn't sure what the app actually did until step 4.,interview,,smb,Chen M.,2026-04-29T06:15:19.847039+00:00
